player_id,player_name,date_of_birth,height,citizenship,foot
16836,O'Grady,506982600,191,England,FootType.right
67339,Stockdale,496009800,190,England,FootType.right
171424,Mahrez,667081800,179,Algerien,FootType.left
261739,Holmes-Dennis,815085000,175,England,FootType.left
371003,Palaversa,954966600,187,Kroatien,FootType.right
186290,Bunn,722291400,175,England,FootType.right
287167,Lolley,714688200,179,England,FootType.left
61549,Scannell,653517000,176,Irland,FootType.right
3640,Hudson,386281800,187,England,FootType.right
258216,Palmer,847485000,175,Jamaika,FootType.right
216718,Bojaj,829341000,185,Albanien,FootType.left
238809,Hadergjonaj,775600200,182,Kosovo,FootType.right
27659,Cranie,528064200,183,England,FootType.right
308388,Dempsey,811283400,178,England,FootType.right
278092,Payne,783030600,165,England,FootType.left
48870,Lössl,602281800,195,Dänemark,FootType.right
49501,Kachunga,703888200,178,DR Kongo,FootType.right
38383,Williams,605305800,182,Vereinigte Staaten,FootType.right
152651,Kongolo,761171400,188,Niederlande,FootType.left
11680,Green,316989000,191,England,FootType.right
3655,Murphy,367187400,188,Irland,FootType.right
201576,Hiwula,780093000,178,England,FootType.right
191614,Fred,731277000,169,Brasilien,FootType.left
399997,Arzani,915395400,175,Australien,FootType.right
406638,Skipp,969049800,175,England,FootType.right
119296,Can,758320200,186,Deutschland,FootType.right
355816,Itakura,854310600,188,Japan,FootType.right
340460,Sandler,855520200,190,Niederlande,FootType.right
302215,Keïta,792361800,172,Guinea,FootType.right
39679,Fellaini,564525000,194,Belgien,FootType.right
3878,Carrick,365113800,189,England,FootType.right
385271,Allan,857334600,172,Brasilien,FootType.left
357147,Dalot,921702600,183,Portugal,FootType.right
279455,Wilson,858976200,173,Wales,FootType.left
12282,Blind,636928200,180,Niederlande,FootType.left
19368,Dembélé,553379400,185,Belgien,FootType.left
225693,Fabinho,751321800,188,Brasilien,FootType.right
279457,Kent,847657800,176,England,FootType.right
13091,Touré,421619400,188,Elfenbeinküste,FootType.right
277118,García,883686600,169,Spanien,FootType.right
105470,Alisson,717971400,193,Brasilien,FootType.right
371021,Muric,910384200,198,Kosovo,FootType.right
315779,Pulisic,906064200,177,Vereinigte Staaten,FootType.right
340324,Nketiah,928009800,175,England,FootType.right
6710,Mertesacker,465251400,200,Deutschland,FootType.right
73396,Ospina,588976200,183,Kolumbien,FootType.right
392768,Hudson-Odoi,973542600,177,England,FootType.right
15799,Cazorla,471731400,168,Spanien,FootType.both
465830,Guendouzi,924035400,185,Frankreich,FootType.right
192279,Arrizabalaga,781129800,186,Spanien,FootType.right
316551,Clarke-Salter,874873800,188,England,FootType.left
8806,Fàbregas,547072200,179,Spanien,FootType.right
39153,Higuaín,566080200,184,Argentinien,FootType.right
165007,Suárez,757801800,176,Spanien,FootType.right
205757,Iliev,793657800,195,Nordmazedonien,FootType.right
72476,Leno,699654600,190,Deutschland,FootType.right
108390,Courtois,705529800,200,Belgien,FootType.left
102017,Jorginho,693174600,178,Italien,FootType.right
34322,Papastathopoulos,581805000,186,Griechenland,FootType.right
51471,Kovacic,768169800,177,Kroatien,FootType.right
2865,Lichtsteiner,443046600,182,Schweiz,FootType.right
318077,Torreira,823984200,166,Uruguay,FootType.right
320141,Söyüncü,832797000,185,Türkei,FootType.right
230541,Muto,711145800,179,Japan,FootType.right
272999,Almirón,760825800,174,Paraguay,FootType.left
85475,Fernández,604009800,190,Argentinien,FootType.right
118287,Ghezzal,705357000,182,Algerien,FootType.left
398065,Barnes,881613000,182,England,FootType.right
128904,Gibson,727043400,185,England,FootType.left
249565,Tielemans,862950600,176,Belgien,FootType.right
55291,Arfield,594333000,178,Kanada,FootType.right
175169,Bernard,715897800,164,Brasilien,FootType.right
101118,Robles,645568200,197,Spanien,FootType.right
4055,Marney,444342600,183,England,FootType.right
221025,Gomes,743977800,188,Portugal,FootType.right
584769,McNeil,943216200,183,England,FootType.left
215876,Pereira,749853000,175,Portugal,FootType.right
4072,Crouch,349648200,201,England,FootType.right
126664,Digne,743113800,178,Frankreich,FootType.left
293168,Benkovic,868739400,194,Kroatien,FootType.right
289446,Mina,780265800,195,Kolumbien,FootType.right
48078,Vokes,624918600,186,Wales,FootType.right
262980,Lerma,783030600,179,Kolumbien,FootType.right
66934,Kouyaté,630189000,189,Senegal,FootType.right
135343,Schär,693174600,186,Schweiz,FootType.right
346707,Longstaff,878157000,187,England,FootType.right
64399,Guaita,537222600,190,Spanien,FootType.right
480987,Mepham,878675400,190,Wales,FootType.right
277033,Brooks,868307400,173,Wales,FootType.left
170929,Haidara,723241800,179,Mali,FootType.left
179471,Good,732832200,187,Australien,FootType.left
249513,Rico,730413000,183,Spanien,FootType.left
146164,Meyer,811369800,173,Deutschland,FootType.right
55742,Arter,630793800,177,Irland,FootType.left
36939,Pugh,544307400,180,England,FootType.right
352041,Lucas Perri,881699400,197,Brasilien,FootType.right
29055,Gámez,481926600,177,Spanien,FootType.right
241889,Barreca,795472200,180,Italien,FootType.left
47995,Puncheon,519424200,173,England,FootType.left
81796,Ki,601590600,189,Südkorea,FootType.right
81801,Lee,583792200,180,Südkorea,FootType.right
36861,Delaney,364422600,190,Irland,FootType.left
159372,Felipe Anderson,734819400,175,Brasilien,FootType.right
442337,Stuparevic,967581000,184,Serbien,FootType.left
272622,Diop,852755400,194,Frankreich,FootType.right
213268,Jahanbakhsh,745014600,181,Iran,FootType.right
342048,Diangana,892931400,180,England,FootType.left
285548,Balbuena,682893000,188,Paraguay,FootType.right
335245,Navarro,804630600,188,Spanien,FootType.right
410425,Bissouma,841350600,182,Mali,FootType.right
252345,Sema,749334600,180,Schweden,FootType.left
391719,Quina,942870600,173,Portugal,FootType.right
69015,Yarmolenko,625091400,189,Ukraine,FootType.left
364258,Bernardo,800397000,186,Brasilien,FootType.left
51226,Sánchez,508019400,182,Kolumbien,FootType.left
258011,Silva,858457800,177,Portugal,FootType.right
12691,Collins,430432200,188,Wales,FootType.right
538006,Sibo,898633800,183,Ghana,FootType.right
467599,Wilmot,941661000,188,England,FootType.right
286949,Masina,757456200,191,Marokko,FootType.left
13572,Foster,418163400,193,England,FootType.left
29692,Fabianski,482617800,190,Polen,FootType.right
68645,Montoya,671574600,175,Spanien,FootType.right
534033,Mac Allister,914445000,174,Argentinien,FootType.right
73564,Steele,650925000,188,England,FootType.right
177065,Andone,734473800,181,Rumänien,FootType.right
335721,White,876256200,186,England,FootType.right
67211,Baldock,605910600,170,England,FootType.right
163656,Goldson,724624200,191,England,FootType.right
12359,Mäenpää,475273800,187,Finnland,FootType.right
10503,Hünemeier,505600200,189,Deutschland,FootType.right
148734,Skalak,700345800,177,Tschechien,FootType.right
134270,Burn,705357000,201,England,FootType.left
56100,Balogun,583446600,190,Nigeria,FootType.right
367284,Östigard,943734600,182,Norwegen,FootType.right
112668,Hemed,546899400,182,Israel,FootType.right
312239,Tau,768774600,175,Südafrika,FootType.left
309180,Mlakar,909088200,183,Slowenien,FootType.right
342389,Dreyer,894054600,174,Dänemark,FootType.left
61814,Button,604528200,191,England,FootType.right
433976,Baluta,922480200,192,Rumänien,FootType.right
450237,Arce,900189000,177,Ecuador,FootType.right
348863,Bacuna,870899400,178,Curacao,FootType.right
93922,Durm,705616200,183,Deutschland,FootType.right
99331,Vestergaard,712787400,199,Dänemark,FootType.both
285551,Coleman,812061000,198,England,FootType.right
36139,Tadic,595974600,181,Serbien,FootType.left
175446,Otto,762640200,175,Spanien,FootType.both
130765,Armstrong,701901000,183,Schottland,FootType.right
28973,Davis,473373000,172,Nordirland,FootType.right
102382,Hefele,652134600,192,Deutschland,FootType.right
260806,Mbenza,826230600,188,Belgien,FootType.right
15166,Rosenior,458166600,178,England,FootType.right
444208,Obafemi,962829000,170,Irland,FootType.right
314183,Grant,874528200,183,England,FootType.right
453594,Diakhaby,836512200,184,Frankreich,FootType.left
13683,Whitehead,379629000,183,England,FootType.right
123397,Quaner,677190600,191,Deutschland,FootType.right
186644,Elyounoussi,775945800,178,Norwegen,FootType.right
45026,Patrício,571869000,190,Portugal,FootType.left
406008,Valery,919629000,180,Tunesien,FootType.right
77001,van La Parra,675981000,181,Niederlande,FootType.right
525247,Kilman,864333000,194,England,FootType.left
142310,Boly,665526600,195,Elfenbeinküste,FootType.right
129049,Batth,653862600,191,England,FootType.right
181781,Bonatini,764800200,185,Brasilien,FootType.right
340950,Diogo Jota,849645000,178,Portugal,FootType.right
206040,Jiménez,673389000,188,Mexiko,FootType.right
129067,Ebanks-Landell,724451400,188,England,FootType.right
346175,Ruddy,883168200,195,Schottland,FootType.right
60578,Oniangué,594592200,188,Kongo,FootType.right
180843,Gladon,700864200,188,Niederlande,FootType.right
357158,Vinagre,923603400,174,Portugal,FootType.left
341042,Collins,864678600,178,Wales,FootType.right
345772,Enobakhare,886883400,180,Nigeria,FootType.right
168157,Dendoncker,797891400,188,Belgien,FootType.right
345763,Nazon,765664200,181,Haiti,FootType.right
183283,Graham,794349000,182,England,FootType.right
120706,Mason,674080200,178,Irland,FootType.right
29364,Moutinho,526509000,170,Portugal,FootType.right
337787,Ronan,889129800,171,Irland,FootType.right
285583,Burgoyne,851718600,193,England,FootType.right
272621,Deslandes,861913800,190,Frankreich,FootType.left
233124,Hause,805840200,191,England,FootType.left
208742,Flatt,779315400,185,England,FootType.right
375044,Stevenson,859062600,182,England,FootType.right
190780,Sala,657318600,187,Argentinien,FootType.right
184382,Yang,805408200,175,Schweiz,FootType.right
33754,Smithies,636582600,189,England,FootType.right
114093,Cunningham,665267400,183,Irland,FootType.left
186186,De Cordova-Reid,728598600,170,Jamaika,FootType.right
126014,Bacuna,682720200,180,Curacao,FootType.right
213334,Iorfa,803939400,188,England,FootType.right
361254,Mir,866579400,191,Spanien,FootType.right
87856,Miranda,670278600,193,Portugal,FootType.right
134657,Bogle,743632200,187,England,FootType.left
133858,Ofosu-Ayeh,684880200,181,Ghana,FootType.right
91854,Douglas,620857800,176,Schottland,FootType.left
67431,Zyro,716934600,189,Polen,FootType.left
263856,Camarasa,770070600,183,Spanien,FootType.right
26412,Ikeme,518560200,188,Nigeria,FootType.right
118567,Marshall,670192200,180,England,FootType.right
347439,McKay,848349000,190,Schottland,FootType.right
128304,Gounongbe,578435400,191,Benin,FootType.left
343302,McKay,848349000,191,Schottland,FootType.right
611845,Brown,884723400,185,Nordirland,FootType.left
354361,Anguissa,816467400,184,Kamerun,FootType.right
45882,Fabri,567894600,184,Spanien,FootType.right
121352,Wilson,713305800,186,England,FootType.right
194460,Bryan,748211400,170,England,FootType.left
93626,O'Keefe,668032200,173,England,FootType.right
178614,Seri,679869000,168,Elfenbeinküste,FootType.right
238185,Healey,786659400,180,England,FootType.right
60558,Le Marchand,624054600,185,Frankreich,FootType.left
475292,Meite,838585800,188,England,FootType.right
16135,Babel,535321800,185,Niederlande,FootType.right
58205,Schürrle,657837000,184,Deutschland,FootType.right
42062,Halford,471299400,193,England,FootType.right
67322,Pilkington,581545800,181,Irland,FootType.both
132207,Kennedy,783635400,175,Nordirland,FootType.right
66994,Madine,651443400,191,England,FootType.right
59471,Konopka,482272200,197,Vereinigte Staaten,FootType.right
62008,Johansen,663280200,182,Norwegen,FootType.left
136368,Williams,810419400,172,Wales,FootType.left
207302,Rico,746829000,196,Spanien,FootType.right
282199,Palmer-Brown,861827400,186,Vereinigte Staaten,FootType.right
426666,Meshino,898115400,171,Japan,FootType.right
314288,Nmecha,913581000,185,Deutschland,FootType.right
466794,García,978985800,182,Spanien,FootType.right
165793,Minamino,790201800,172,Japan,FootType.right
290951,Kamara,794521800,177,Mauretanien,FootType.right
142022,Djaló,750025800,193,Guinea-Bissau,FootType.right
14555,Carson,494541000,188,England,FootType.right
9594,Kompany,513462600,190,Belgien,FootType.right
169801,Woodrow,786313800,184,England,FootType.right
553875,Porro,937168200,173,Spanien,FootType.right
182712,Cancelo,769984200,182,Portugal,FootType.right
357565,Rodri,835389000,191,Spanien,FootType.right
221624,Steffen,796768200,191,Vereinigte Staaten,FootType.right
277179,Angeliño,852323400,171,Spanien,FootType.left
214316,Vietto,755037000,173,Argentinien,FootType.right
9335,Fonte,640816200,180,Portugal,FootType.right
503680,Williams,987107400,183,Wales,FootType.right
340918,Kelleher,911766600,188,Irland,FootType.right
392757,Guéhi,963433800,182,England,FootType.right
371814,Phillips,858889800,190,England,FootType.right
423744,Gilmour,992205000,170,Schottland,FootType.right
337800,Fernandes,915827400,183,Portugal,FootType.right
348795,Lo Celso,828995400,177,Argentinien,FootType.left
346483,Mount,915913800,181,England,FootType.right
207917,Moreno,710281800,171,Spanien,FootType.left
284165,Bergwijn,876256200,178,Niederlande,FootType.right
472423,James,944598600,180,England,FootType.right
50219,Mignolet,573597000,193,Belgien,FootType.right
392775,Sessegnon,958595400,178,England,FootType.left
14044,Lonergan,435357000,193,England,FootType.left
559794,Clarke,974925000,181,England,FootType.right
27511,Cahill,503785800,193,England,FootType.right
50202,Hazard,663193800,175,Belgien,FootType.right
541231,van den Berg,1008793800,192,Niederlande,FootType.right
450936,Ndombélé,851718600,181,Frankreich,FootType.right
71271,Adrián,536617800,190,Spanien,FootType.right
282823,Whiteman,907273800,188,England,FootType.right
340329,Willock,935094600,186,England,FootType.right
655488,Martinelli,992809800,178,Brasilien,FootType.right
67063,Welbeck,659565000,185,England,FootType.right
495666,Saliba,985379400,192,Frankreich,FootType.right
532826,Greenwood,1001881800,181,England,FootType.both
343052,Pépé,801693000,183,Elfenbeinküste,FootType.left
300716,Tierney,865456200,180,Schottland,FootType.left
69633,Eriksen,698013000,182,Dänemark,FootType.right
50057,Ramsey,662157000,178,Wales,FootType.right
319301,James,879107400,171,Wales,FootType.right
26276,Vorm,435443400,183,Niederlande,FootType.right
433177,Saka,999635400,178,England,FootType.left
319745,Ceballos,839363400,179,Spanien,FootType.right
240306,Fernandes,778969800,179,Portugal,FootType.right
50174,Rose,646864200,173,England,FootType.left
340325,Nelson,944771400,175,England,FootType.right
76277,Koscielny,495145800,186,Frankreich,FootType.right
43003,Monreal,509747400,179,Spanien,FootType.left
346478,Tanganga,922825800,184,England,FootType.right
14086,Young,489702600,175,England,FootType.both
507700,Williams,967926600,180,England,FootType.right
256977,Podence,814221000,165,Portugal,FootType.right
392770,Gomes,967667400,168,England,FootType.right
251896,Vallejo,852409800,184,Spanien,FootType.right
173900,Costa,758320200,179,Angola,FootType.left
67252,Bennett,636669000,188,England,FootType.right
103427,Smalling,627683400,194,England,FootType.right
285033,Norris,745101000,195,England,FootType.left
265078,Cutrone,883773000,183,Italien,FootType.right
606872,Campana,964384200,188,Ecuador,FootType.left
415646,Jordão,908137800,180,Portugal,FootType.right
93176,Rojo,637878600,186,Argentinien,FootType.left
149716,Cavaleiro,750889800,175,Portugal,FootType.right
344830,Chong,944253000,185,Niederlande,FootType.left
99343,Herrera,619043400,182,Spanien,FootType.right
335461,Dadashov,926886600,187,Aserbaidschan,FootType.right
33544,Valencia,491949000,180,Ecuador,FootType.right
487465,Neto,952547400,172,Portugal,FootType.left
293283,Buur,891289800,180,Dänemark,FootType.right
502011,Hulme,973801800,170,England,FootType.right
413220,Justin,888179400,183,England,FootType.right
357885,Fornals,824934600,178,Spanien,FootType.right
129588,Praet,768861000,181,Belgien,FootType.right
161869,Sidibé,712355400,183,Frankreich,FootType.right
503733,Gordon,982960200,182,England,FootType.right
13520,Jagielka,398377800,180,England,FootType.right
182894,Gbamin,811974600,186,Elfenbeinküste,FootType.right
283628,Soucek,793830600,192,Tschechien,FootType.right
246968,Pérez,743891400,178,Spanien,FootType.right
420808,Hirst,919024200,191,England,FootType.right
661053,Branthwaite,1025123400,195,England,FootType.left
45333,McCarthy,658355400,180,Irland,FootType.right
181375,Haller,772230600,191,Elfenbeinküste,FootType.right
195906,Ajeti,856902600,183,Schweiz,FootType.right
364135,Kean,951683400,183,Italien,FootType.right
48066,Carroll,600035400,193,England,FootType.left
15930,Martin,506723400,188,England,FootType.right
37442,Simpson,536704200,176,England,FootType.right
37403,Roberto,508365000,192,Spanien,FootType.right
480116,Kelly,907619400,190,England,FootType.left
611650,Woods,905459400,185,England,FootType.right
121477,Dawson,641939400,188,England,FootType.right
484387,Longstaff,953584200,171,England,FootType.right
626724,João Pedro,1001449800,182,Brasilien,FootType.right
333241,Joelinton,839968200,186,Brasilien,FootType.right
290788,Hinds,885933000,179,England,FootType.right
410225,Sarr,888352200,185,Senegal,FootType.right
320411,Billing,834438600,193,Dänemark,FootType.left
184528,Krafth,775773000,184,Schweden,FootType.right
146258,Willems,764973000,177,Niederlande,FootType.left
125868,Souaré,644617800,178,Senegal,FootType.left
12814,Speroni,295821000,186,Argentinien,FootType.right
346472,Dele-Bashiru,937513800,178,Nigeria,FootType.right
272642,Saint-Maximin,858112200,173,Frankreich,FootType.right
37526,Reid,583878600,191,Neuseeland,FootType.right
355861,Danjuma,854656200,178,Niederlande,FootType.right
283528,Pussetto,819491400,180,Argentinien,FootType.right
52191,Henderson,578521800,188,Irland,FootType.right
186368,Lazaro,827613000,180,Österreich,FootType.right
504148,Lamptey,970259400,163,Ghana,FootType.right
212847,Webster,789165000,190,England,FootType.right
476237,Alzate,905200200,180,Kolumbien,FootType.right
398402,Surridge,901571400,190,England,FootType.right
293569,Brownhill,819318600,179,England,FootType.right
217115,Maupay,839968200,173,Frankreich,FootType.right
346779,Adams,837203400,179,Schottland,FootType.right
444211,Smallbone,951078600,183,Irland,FootType.right
485424,Djenepo,897856200,177,Mali,FootType.right
249356,Stacey,828736200,180,England,FootType.right
34691,Ward,493331400,184,Irland,FootType.left
43763,Pieters,586902600,183,Niederlande,FootType.left
410436,Peacock-Farrell,846534600,194,Nordirland,FootType.left
81789,Yoshida,588371400,189,Japan,FootType.right
611906,Ofoborh,941920200,175,Nigeria,FootType.right
307497,Clarke,843337800,185,England,FootType.left
34130,Heaton,513894600,188,England,FootType.right
144028,Trossard,786486600,172,Belgien,FootType.right
263236,Danso,906150600,190,Österreich,FootType.right
52570,Forster,574547400,201,England,FootType.right
618901,McCallum,967840200,177,England,FootType.left
434223,Idah,981837000,190,Irland,FootType.right
82863,Rupp,663280200,178,Deutschland,FootType.right
425713,Famewo,910557000,188,England,FootType.left
39015,Fährmann,591309000,197,Deutschland,FootType.right
44741,Kayal,578521800,178,Israel,FootType.right
232418,Duda,786573000,181,Slowakei,FootType.right
689089,Sitti,950473800,182,Frankreich,FootType.right
434207,Connolly,949005000,174,Irland,FootType.right
140579,Drmic,713219400,184,Schweiz,FootType.right
511802,Bushiri,943907400,187,Belgien,FootType.right
152435,Franke,733955400,193,Deutschland,FootType.right
167393,Husband,757542600,179,England,FootType.left
532464,Adshead,999376200,179,England,FootType.right
288948,Oxborough,894659400,196,England,FootType.right
51528,Saltor,339193800,180,Spanien,FootType.right
205503,Amadou,734041800,183,Frankreich,FootType.right
36291,Bong,577917000,183,Kamerun,FootType.left
339013,Bloomfield,847225800,191,England,FootType.right
246963,Morris,819059400,185,England,FootType.right
218087,Osborn,776032200,176,England,FootType.left
543164,Norrington-Davies,924726600,181,Wales,FootType.left
112617,Heise,677363400,184,Deutschland,FootType.left
214928,Bryan,846793800,185,England,FootType.left
159239,Srbeny,768083400,190,Deutschland,FootType.right
274461,Passlack,896387400,170,Deutschland,FootType.right
128909,Robinson,746829000,180,England,FootType.left
66923,Freeman,701209800,176,England,FootType.left
226219,Raggett,759443400,196,England,FootType.right
333014,Berge,887401800,195,Norwegen,FootType.right
104677,Wright,510870600,180,England,FootType.left
57079,Rodwell,668637000,188,England,FootType.right
526873,Eastwood,844288200,193,England,FootType.right
258919,Henderson,858112200,188,England,FootType.right
151189,Wildschut,688941000,187,Suriname,FootType.right
288259,Verrips,849558600,196,Niederlande,FootType.right
324351,Retsos,902608200,186,Griechenland,FootType.right
492391,Abrahams,914877000,185,England,FootType.left
252755,Zivkovic,841869000,187,Curacao,FootType.right
128907,Morrison,728598600,175,Jamaika,FootType.right
413403,Konsa,877552200,183,England,FootType.right
34349,Stearman,556317000,191,England,FootType.right
234189,Mahmoud Trezeguet,780957000,179,Ägypten,FootType.right
264062,Bennett,824934600,188,England,FootType.right
381362,Wesley Moraes,848781000,191,Brasilien,FootType.right
61622,Evans,599257800,183,Wales,FootType.right
324882,Nakamba,758925000,177,Simbabwe,FootType.left
249815,Washington,706134600,178,Nordirland,FootType.right
182201,Samatta,725056200,183,Tansania,FootType.right
138783,Hogan,703110600,180,Irland,FootType.right
183720,El Ghazi,799446600,189,Niederlande,FootType.right
176591,Peleteiro,677017800,178,Spanien,FootType.left
156939,Heneghan,748384200,190,England,FootType.right
93055,Coutts,585520200,184,Schottland,FootType.right
7825,Reina,399587400,188,Spanien,FootType.right
146488,Carruthers,733869000,173,Irland,FootType.left
222024,Thomas,780611400,178,England,FootType.left
193469,Engels,779574600,195,Belgien,FootType.right
105565,Duffy,497478600,175,England,FootType.right
127983,Lavery,719699400,180,Nordirland,FootType.right
425334,Cash,870899400,185,Polen,FootType.right
324358,Watkins,820269000,180,England,FootType.right
435338,Magalhães,882477000,190,Brasilien,FootType.left
174094,Sanson,777155400,180,Frankreich,FootType.right
324223,Bree,881785800,178,England,FootType.right
354352,Guilbert,788214600,178,Frankreich,FootType.right
205657,Rúnarsson,793053000,186,Island,FootType.right
243633,Tshibola,788992200,190,DR Kongo,FootType.right
230784,Partey,739917000,185,Ghana,FootType.right
35664,Özil,592864200,180,Deutschland,FootType.left
52769,Willian,587075400,175,Brasilien,FootType.right
392765,Smith Rowe,964729800,182,England,FootType.right
46405,Kalinic,639088200,201,Kroatien,FootType.left
316264,Ødegaard,913840200,178,Norwegen,FootType.left
309841,Green,901398600,180,England,FootType.right
34453,Bjarnason,580681800,184,Island,FootType.right
9619,Hutton,470608200,185,Schottland,FootType.right
88971,Kodjia,625005000,189,Elfenbeinküste,FootType.right
314237,Hepburn-Murphy,904249800,173,England,FootType.right
29006,McCormack,524694600,175,Schottland,FootType.right
576314,van Hecke,960409800,189,Niederlande,FootType.right
61653,Hourihane,665440200,181,Irland,FootType.left
111195,Veltman,695421000,184,Niederlande,FootType.right
397102,Benson,944339400,175,England,FootType.right
73517,Nyland,652912200,192,Norwegen,FootType.right
43530,Lallana,579213000,172,England,FootType.both
396174,Dunne,877206600,191,Irland,FootType.right
503749,Ramsey,990995400,180,England,FootType.right
442531,Mendy,699395400,194,Senegal,FootType.right
217111,Ziyech,732486600,181,Marokko,FootType.left
403151,Sánchez,879798600,197,Spanien,FootType.right
44794,Lansbury,655677000,183,England,FootType.right
49755,Stephens,613600200,185,England,FootType.right
384461,Moder,923430600,191,Polen,FootType.right
170527,Werner,826057800,180,Deutschland,FootType.right
119269,Duffy,694211400,193,Irland,FootType.right
687626,Caicedo,1004646600,178,Ecuador,FootType.right
345468,Zeqiri,929997000,185,Schweiz,FootType.left
401604,Karbownik,984429000,175,Polen,FootType.right
309400,Havertz,929046600,193,Deutschland,FootType.left
667717,Freedman,994451400,0,Schottland,FootType.right
13507,Baines,471558600,170,England,FootType.left
420002,Mateta,867443400,192,Frankreich,FootType.right
507254,Ferguson,970777800,184,England,FootType.right
349701,Robinson,870985800,183,Vereinigte Staaten,FootType.left
730893,Mitchell,936131400,175,England,FootType.left
344596,Sarr,917037000,183,Frankreich,FootType.left
453824,Maja,914704200,181,Nigeria,FootType.right
591193,Nkounkou,973024200,180,Frankreich,FootType.left
126422,Allan,663280200,175,Brasilien,FootType.right
479999,Eze,899065800,178,England,FootType.right
75458,Olsen,631744200,196,Schweden,FootType.right
258878,Adarabioyo,875046600,196,England,FootType.right
120629,Areola,730758600,195,Frankreich,FootType.right
88103,Rodríguez,679264200,181,Kolumbien,FootType.left
260827,Andersen,833488200,192,Dänemark,FootType.right
29241,Silva,464646600,181,Brasilien,FootType.right
329813,Virgínia,939501000,192,Portugal,FootType.right
128899,Butland,731709000,196,England,FootType.right
206746,Tete,813184200,180,Niederlande,FootType.right
411295,Raphinha,850509000,176,Brasilien,FootType.left
503980,Gelhardt,1020457800,179,England,FootType.left
542586,Meslier,951942600,197,Frankreich,FootType.left
533913,Stevens,953929800,178,England,FootType.right
237632,Miazek,840054600,194,Polen,FootType.right
315762,de la Torre,895869000,177,Vereinigte Staaten,FootType.right
534698,Gotts,942093000,177,England,FootType.right
360517,Grot,889734600,193,Niederlande,FootType.right
110668,De Bock,721081800,179,Belgien,FootType.left
116648,Bettinelli,706653000,193,England,FootType.right
328784,Koch,837549000,191,Deutschland,FootType.right
158623,Christie,717798600,188,Irland,FootType.right
332337,Huffer,909693000,184,England,FootType.right
406634,O'Riley,974752200,189,Dänemark,FootType.left
131505,Rodrigo,668205000,182,Spanien,FootType.left
406558,Sessegnon,958595400,175,England,FootType.right
111422,Kebano,700173000,170,DR Kongo,FootType.right
246291,Llorente,745446600,186,Spanien,FootType.right
255626,Shaughnessy,836080200,191,Irland,FootType.right
264956,Augustin,866406600,179,Frankreich,FootType.right
433188,Jones,980800200,185,England,FootType.right
662327,Diego Rosa,1034368200,182,Brasilien,FootType.right
649452,Kaboré,989613000,180,Burkina Faso,FootType.right
627228,Couto,1023049800,168,Brasilien,FootType.right
431475,Bogusz,998425800,175,Polen,FootType.right
262226,Castagne,818109000,185,Belgien,FootType.right
398184,Torres,951769800,182,Spanien,FootType.right
503679,Williams,981145800,195,England,FootType.right
505194,Thomas,992118600,181,England,FootType.left
338070,Tsimikas,831846600,179,Griechenland,FootType.left
260841,Iversen,869257800,191,Dänemark,FootType.right
35518,Silva,505513800,170,Spanien,FootType.left
257097,Davies,808086600,185,England,FootType.left
361260,Kabak,953929800,187,Türkei,FootType.right
475411,Fofana,976998600,186,Frankreich,FootType.right
258004,Dias,863555400,187,Portugal,FootType.right
341647,Ünder,868825800,173,Türkei,FootType.left
60444,Thiago,671315400,174,Spanien,FootType.right
439629,Bustos,899497800,176,Argentinien,FootType.right
37838,Lovren,615587400,188,Kroatien,FootType.right
676318,Pellistri,1008793800,174,Uruguay,FootType.right
465717,Bogle,964643400,178,England,FootType.right
48280,Cavani,540246600,184,Uruguay,FootType.right
346018,Lewis,885673800,178,Nordirland,FootType.left
639763,Vilca,921184200,175,Peru,FootType.right
490224,Coulibaly,977689800,183,Mali,FootType.right
258885,Lowe,863296200,175,England,FootType.left
406560,Brewster,954534600,180,England,FootType.right
123682,Wilson,699136200,180,England,FootType.right
536835,Diallo,1026333000,173,Elfenbeinküste,FootType.left
548470,Mengi,1020112200,186,England,FootType.right
288255,van de Beek,861309000,184,Niederlande,FootType.right
39037,Elliot,515190600,190,Irland,FootType.left
156899,Holmes,551046600,188,England,FootType.right
255755,Telles,724365000,181,Brasilien,FootType.left
141660,Lingard,724365000,174,England,FootType.right
142389,Gillespie,701641800,191,England,FootType.right
61697,Foderingham,663798600,185,England,FootType.left
158703,Freeman,701123400,178,Wales,FootType.right
36859,Clarke,476829000,188,England,FootType.right
525287,Carlos Vinícius,796077000,190,Brasilien,FootType.left
413032,Diallo,920838600,179,Frankreich,FootType.right
364827,Kipré,850077000,193,Elfenbeinküste,FootType.right
563963,Salisu,924294600,188,Ghana,FootType.left
261988,Krovinovic,809641800,175,Kroatien,FootType.right
340322,Tella,931120200,173,England,FootType.right
43250,Vertonghen,546208200,189,Belgien,FootType.left
271966,Diagne,688595400,191,Senegal,FootType.right
456877,Harper,952461000,183,England,FootType.right
341043,Lewis,882563400,191,England,FootType.right
171679,Doherty,695507400,185,Irland,FootType.right
37304,Long,538259400,180,Irland,FootType.both
282429,Reguilón,850681800,178,Spanien,FootType.left
135213,Zohore,759961800,190,Dänemark,FootType.left
225984,Pereira,831241800,175,Brasilien,FootType.left
488362,Gallagher,949782600,182,England,FootType.right
137616,Yokuslu,763158600,191,Türkei,FootType.right
346482,Nlundulu,918160200,185,England,FootType.right
39381,Bale,616537800,186,Wales,FootType.left
